aet,def,pdsi,pet,pr,ro,soil,srad,swe,tmmn,tmmx,vap,vpd,vs,clear_perc,clear_views,duration,flooded,jrc_perm_water
1047.2138494661456,0.0,99.30216617601837,1047.2138494661456,272.82488246408025,168.10753987433552,2170.4592029526793,1822.6515005052943,0,248.74251944285783,312.0096665055585,3160.477261742611,70.3690188496859,146.23355595588563,0.9642550718651295,34.19787776264338,0.2146403620545719,0.1978338239817216,0.05549452963662731
1039.6654187589666,0.0,120.38540172166424,1039.6654187589666,212.15140781922517,108.23031743185078,2273.4604106886645,1825.8528290889524,0,246.78802008608312,308.6645668938307,3162.566647238162,64.02571287661407,163.15234935437587,0.9686607378313807,34.32043952366348,0.19282148534456314,0.1867417798477285,0.0487380330722367
1021.2036402004753,0.0,261.99533983997196,1021.2036402004753,316.9790952255344,214.87193352677411,2104.9287347225895,1754.7422843576903,0,250.44119845247505,315.92469005539454,3198.047041238022,73.35872241273192,131.68027345467343,0.973675754930231,34.563753077734816,0.03517411185367571,0.03517411185367571,0.017937219730941714
1015.0446012485719,0.0,247.25835311703182,1015.0446012485719,323.48876725578145,221.97588587004333,1987.3350918842887,1767.8599753802876,0,249.9111052492747,312.77637826431055,3188.0761012925364,69.72738063835408,124.29189747647949,0.9673912339394086,35.50041772931143,0.2577609708908631,0.24094186966845518,0.05884551129868994
1016.5202944731366,0.0,164.4560817492585,1016.5202944731366,290.5330403252394,188.89418745192867,2068.1373475442283,1778.548357323374,0,248.722228326558,310.4200417536539,3145.4105482914006,69.85036809141864,125.72493132622803,0.9594070506022551,34.051071310845,0.2860125260960338,0.2626524557740911,0.03828150752664548
1014.4642134880863,0.0,177.9502769717754,1014.4642134880863,229.55084410445798,128.1741844719951,2059.149718631848,1796.128945748704,0,247.25364899322975,307.56689088191337,3126.030137166976,66.70656379143588,122.68288929921752,0.9771315491026268,34.58711280145979,0.29080836282894035,0.2897751005781873,0.1317154664556406
1005.5173103554382,0.0,329.4731716967444,1005.5173103554382,306.41909744356246,205.87312333765615,2107.0822324313617,1737.4983404040154,0,251.62717341129377,312.29962851427683,3198.5658892576866,69.68636933154546,132.83946980854185,0.9611447911812648,34.12849825224785,0.11889111174621313,0.10767911711038312,0.015694722264963826
1003.136432575008,0.0,322.58773491592467,1003.136432575008,300.0422683811408,199.74186174304864,2032.5168040444,1750.7342345312663,0,252.3836685350037,309.93722387075474,3201.2197164523573,67.0834597208484,126.78166831519938,0.9720792876349551,35.671941971645225,0.07473348719639519,0.06912847565666555,0.01993625673150895
998.8520634641586,0.0,295.67641629675205,998.8520634641586,306.0125477958951,206.07207840724305,2023.662396167538,1758.438755328968,0,249.4675866918649,307.2580099327561,3154.435788687207,65.5606513426801,125.71179624664887,0.9670129477472164,34.67661407286951,0.020656616709884414,0.0168109699819804,0.0
996.7507308816735,0.0,264.2739762161209,996.7507308816735,280.33488668586347,180.66355263447107,1908.8452069549146,1758.763084430571,0,247.38394917899421,307.20915305651397,3124.1148088716905,66.53078495592725,122.2142747235837,0.9760644784472713,34.574440023739875,0.08944233178730784,0.0819906359220099,0.020530631086101144
991.235287654376,0.0,345.88860809563585,991.235287654376,342.67560321715825,243.55447633279132,2068.4053311651214,1720.5659473476026,0,251.10824946160957,310.555377312882,3192.088889377227,67.5402804025843,130.3569858919704,0.975833857613009,34.5710016261592,0.09009800905375119,0.09009800905375119,0.0
991.0901180038246,0.0,360.56562726613527,991.0901180038246,326.6206517678601,227.48350803173162,2159.976157514231,1741.0460808227313,0,251.38994000922958,308.1771156085879,3198.2079240556423,64.17445667699477,124.9983079526228,0.97764041698225,35.60643417496211,0.09682026940910196,0.0912167358867867,0.019293735029775654
988.5299881365625,0.0,333.3803550243863,988.5299881365625,317.1484247989809,218.3230370402919,2285.2244386835996,1743.0620853288822,0,249.77389164726065,306.77520980710955,3171.9928819368192,63.5337229227998,125.1982512412673,0.9771937198245874,35.74003690847581,0.0,0.0,0.0
990.5882520986245,0.0,291.0826484419637,990.5882520986245,325.89924405572896,226.85859007603403,2024.2123675998776,1748.6335208543935,0,248.2853250120864,307.63257592405415,3140.9834966817575,66.25790005713536,118.13409220762102,0.9754626960189706,34.637212675251625,0.013119149123192552,0.013119149123192552,0.0
1154.5438993821317,0.0,103.75839398403654,1154.5438993821317,236.9471404384439,121.46471998065032,2754.3056795444027,1769.6528947426282,0,260.1573473471273,314.4147628575823,3365.9259218540406,64.06842718617378,353.81549726247255,0.9968853228855777,34.08884752457265,0.0,0.0,0.15234402049719536
1139.3936015831132,0.0,-86.46378627968336,1139.3936015831132,275.33045294634996,161.39509674582231,2623.587686895338,1778.8822779243617,0,258.02805628847864,313.17977132805606,3374.5812884784523,59.470646437994716,364.13172823218974,0.9921024569360449,34.914964949710416,0.0,0.0,0.08126163095862957
1142.6461433627155,0.0,-195.01070494361772,1142.6461433627155,335.51128745081684,221.21675862220565,2434.3564944057334,1798.1862923966328,0,258.1387026575518,311.86597938144354,3369.784560262018,58.30523377222869,369.2891653661004,0.9917768065706243,34.95737578344991,0.0,0.0,0.05174995967834844
1139.6953650278947,0.0,-217.29502646511827,1139.6953650278947,398.62824853368903,284.5836869963281,2464.823923513421,1824.3197749272797,0,253.43245434170987,311.65573887749713,3349.026989652374,55.8652901626055,370.18258547517974,0.9908251650801247,34.88754070265639,0.0,0.0,0.012093805868124932
1181.3525986155373,0.0,111.31945940006602,1181.3525986155373,203.8065926821229,85.65344467640922,2282.000175804859,1829.504384133612,0,256.90768047467327,318.11455883968813,3358.3078343039233,66.52693110647185,318.3348203494123,0.9842843840876603,33.97017254643366,0.0,0.0,0.07645623062207274
1181.1096338944328,0.0,-32.80536632531977,1181.1096338944328,228.13661934689958,109.9991429701579,2270.4077704039046,1837.3809168021814,0,257.7890827583178,316.96842174658303,3367.843778842354,64.89407990155149,331.2231134355912,0.9868728996313696,34.93328643967205,0.0,0.0,0.021654453027002064
1165.5190360069432,0.0,-186.03550165864823,1165.5190360069432,263.81029899602396,147.23170544168383,2369.8095520551888,1850.2527076605397,0,256.2503350249348,312.18497770161946,3337.917375162023,60.08398690656656,348.19747797622995,0.9874763023853314,34.85247524752481,0.0,0.0,0.09079689703808193
1131.3401022789346,0.0,-250.06479320788458,1131.3401022789346,345.66940568988645,232.532471078894,2357.2020505436676,1862.6296112407542,0,252.05183456630775,306.7669927014549,3312.4140559058656,51.74892011320197,359.188297502607,0.9889169337094416,34.86494326972667,0.0,0.0,0.04673146052456398
1209.3616965168662,0.0,109.7932754642346,1209.3616965168662,181.74409405559817,60.80940555982853,2072.290869135259,1874.1526865179637,0,257.0765849906603,321.53126030106574,3338.6030106581647,73.32651356993732,263.5941325129105,0.9806865819482119,33.766465223601806,0.0,0.0,0.0
1203.890851956842,0.0,14.550464763662735,1203.890851956842,205.35541784780355,84.99147383918957,1982.544136066979,1891.3001955743073,0,257.5074164414267,319.00452677610053,3341.2236798734275,70.08950271386823,260.1932010459929,0.9847751875187497,35.25609054867899,0.0,0.0,0.004010695187165775
1208.6472604244484,0.0,-168.61298826837742,1208.6472604244484,245.94593347686643,125.03334944417598,2170.4592029526793,1911.7450239465718,0,257.42677622039645,313.655982248781,3285.6835098202923,68.45001977239781,278.8239158135246,0.9833480932494038,34.76509276528908,0.0,0.0,0.008058415287965002
1172.2328730272586,0.0,-256.4304833213773,1172.2328730272586,312.6445928981349,195.36031653515042,2273.4604106886645,1910.9552546628383,0,253.0720498565279,307.00638898852213,3251.8633653156376,58.89876255380198,306.5396341463413,0.9818839375004101,34.772216936251205,0.0,0.0,0.01728826728826729
1229.0573727248752,0.0,108.38545238723292,1229.0573727248752,173.4922843576893,50.625538556229706,2104.9287347225895,1926.2950628681974,0,257.82920073859157,322.1398267827311,3348.1925833113537,73.88316627099273,244.86017321726905,0.9869389082719482,33.91241810601549,0.0,0.0,0.0
1209.8701969577082,0.0,30.561703156598995,1209.8701969577082,192.66585333685066,71.63630968082305,1987.3350918842887,1941.1283082739847,0,256.94049503209385,318.17214015651115,3355.8216169876073,66.9860634836895,238.4998461267917,0.9856098254392041,34.42134700536003,0.0,0.0,0.0
1224.9676873365122,0.0,103.89444529927668,1224.9676873365122,202.81427911986444,80.36515507880326,2107.0822324313617,1957.9452003604927,0,258.0789352208029,319.3888730134304,3364.6178752775113,68.69276592003158,238.90983228188935,0.9786473512649536,33.0,0.0,0.0,0.0
1169.8881121955512,0.0,-14.084432427679594,1169.8881121955512,241.45416776576118,124.46012485711779,2104.9287347225895,1892.7166534775354,0,271.62793458190447,317.6045238723295,3446.629956915505,72.14514639936698,153.8372241273192,0.9902158158564527,24.948274593480956,0.021411228018541666,0.021411228018541666,0.03811089523240172
1143.6679635979958,0.0,-107.63011078871021,1143.6679635979958,263.2880506462677,148.9472214894927,1987.3350918842887,1887.5854435944796,0,269.42787742899867,312.2284797327005,3428.5376989360802,64.53097247867755,142.39503648993238,0.9903335260100953,25.404400733455578,0.036506084347391235,0.036506084347391235,0.0438219625365183
1151.8742663706496,0.0,66.64820961466597,1151.8742663706496,254.91240410612596,139.79724353197184,2107.0822324313617,1888.530147495218,0,271.3011012683268,313.8497351240847,3442.808541973489,67.16820170136063,143.9260325764402,0.9939998974002406,24.9749297094658,0.0,0.0,0.12306949806949807
1143.439923503034,0.0,-216.82247428119226,1143.439923503034,138.8815176294734,24.538666139101398,2104.9287347225895,2023.9005979073247,0,264.5903235733757,325.0610217181044,3402.9009276356296,79.32265013628775,71.75874879099626,0.9902293578203599,19.976602163196215,0.037524832609815297,0.037524832609815297,0.03811089523240172
1136.3124725226419,0.0,-201.6414754242507,1136.3124725226419,168.17163457311202,54.532511210762394,1987.3350918842887,2025.4275696825837,0,263.95711333860936,321.0593510946983,3391.125736393216,74.36582256220878,72.34298338169353,0.987129445860119,20.326054342390403,0.042507084514085684,0.042507084514085684,0.0438219625365183
1131.6950300046155,0.0,-186.74556525179688,1131.6950300046155,153.22082518189603,40.003692875827014,2107.0822324313617,2005.3038269623887,0,265.408040797485,322.21816543204426,3395.0748686611105,76.99184489921524,75.37304640274323,0.9851427998013218,19.860590440487353,0.012886597938144336,0.012886597938144336,0.12306949806949807
1500.4649967727528,7.812621021796341,-84.68871952733237,1508.253413435282,175.33342435827427,8.787746387964852,741.825157638648,2554.7422421925444,0,239.9072538602852,321.84727669927037,2955.7847673899037,96.00094334938692,297.71337073630923,1.0,15.0,0.0,0.0,0.0
1505.5533415352172,0.0,24.908014411881027,1505.5533415352172,211.6323871874863,10.584406168988094,1006.0491453930318,2451.6859923546745,0,230.59543477305706,336.24851707016995,2796.411485566151,124.01770728063632,234.3387670811548,0.998387810724784,15.0,0.0,0.0,0.0
1486.9044117647054,0.0,47.03084648493542,1486.9044117647054,220.12006814921062,11.008047883787647,1146.8691938665702,2488.7848816355795,0,231.06057209469168,326.7906653515065,2854.9108904232426,105.03837876614065,265.5740450143472,0.9925037032373355,14.950270342433754,0.0,0.0,0.04859669100408598
1491.3231337378013,40.19719950760577,90.81031829772277,1531.516816143499,171.32003429174372,8.57957443066914,577.2652114657529,2440.0502725754004,0,226.5980392156865,346.5448650312147,2555.7207201266183,160.2395586037107,188.7997889738857,0.9902547458468347,15.887357042143194,0.0,0.0,0.0
1475.1031974508317,0.0,95.50715306010343,1475.1031974508317,220.52708493572175,11.06078452917263,1092.575189539613,2416.0648939676994,0,226.55976266344385,336.78580375782934,2630.350862542581,138.047291506428,190.5543127128889,0.9959149646014275,15.01021447569466,0.0,0.0,0.00723650604461094
1446.1622263255083,0.0,116.20247516046781,1446.1622263255083,243.5890266420471,12.000725402268538,1343.346478501715,2433.148179899763,0,223.86940560977766,329.2578695155194,2673.507056185704,120.54574430669136,198.44887013101217,0.996926639690298,14.999120647203657,0.0,0.0,0.09256572584190631
1207.9862622266182,303.1451368282228,119.34509286734801,1511.1563468513016,120.23650950653912,5.984943400373663,390.79191119903294,2415.3878667985496,0,217.57617320584666,345.5461699087812,2492.0327948126155,157.69381250686874,190.0953071766128,0.993979638369861,15.981779206859594,0.0,0.0,0.0
1418.2251351470138,21.85575528501737,134.1492989935393,1440.0883839493692,168.77958950468073,8.423768294290866,641.8448556234343,2372.955873950688,0,219.8697534391068,335.42603173207937,2523.6902606249723,141.1766140728695,177.3449874741792,0.9954677365593544,15.276183360435997,0.0,0.0,0.0
1378.8903787395855,0.0,148.75352251994798,1378.8903787395855,230.31993933132557,11.513463609786111,1233.068603961048,2349.3715956300957,0,218.6817092739542,327.557558305673,2540.54960103752,127.18167630184857,160.27997713934002,0.9962036526334436,15.0,0.0,0.0,0.02129998021673662
1124.4407893291152,338.14964730700797,122.4398883688225,1462.4821675786152,110.05177225481805,5.47673984222208,433.5134374931331,2338.3702727052996,0,215.9909684224406,340.2987232733429,2448.5016810600596,152.83290482782888,188.70318852044758,0.992285259209018,15.860794690106738,0.0,0.0,0.0
1323.8288149742968,56.65831099784707,150.92572169251739,1380.5162792741346,142.03150402038762,7.062107298211703,624.9191308932734,2295.2657849641914,0,217.12821301463174,330.5840546596955,2491.3215650951297,135.16687903686463,168.2998154576213,0.993933361606872,15.638714354760763,0.0,0.0,0.0
1326.3303300663654,0.0,179.93253636883063,1326.3303300663654,219.393728299565,11.141190172724485,1273.2638992660313,2243.712081923265,0,217.18892014239907,323.8750274689055,2473.4723113435602,127.54173076077886,156.63897068518452,0.989174140333757,14.955632224322084,0.0,0.0,0.0
1191.4545614459414,0.0,-1.7762703665427968,1191.4545614459414,420.73471272455373,76.11730688889374,2754.3056795444027,1884.510521339517,0,267.30917566349285,323.8991622507089,3493.148947866045,71.4573539435783,300.54765935926446,0.9955224469565704,111.65757459051653,0.3254117487143471,0.2358578192610044,0.1319283068356992
1156.7837291116969,0.0,-96.4508575197889,1156.7837291116969,534.4158091468777,206.83843447669307,2623.587686895338,1867.9825197889174,0,264.5244063324538,318.70230870712413,3458.799120492524,64.99248021108178,301.686961301671,0.9909424732070868,113.48682553747142,0.007368371962878329,0.004337079699668889,0.10132304560838795
1149.0409953179615,0.0,-164.9481238871915,1149.0409953179615,673.6926340316095,364.33060031213597,2434.3564944057334,1867.7034928450532,0,264.0132547864506,315.70133866748745,3416.220539423649,64.66401424394965,289.66583870045963,0.9896879620486422,114.20587097508256,0.015633177835931288,0.00498350210490386,0.03902856086514466
1132.1997043536298,0.0,-183.721210242716,1132.1997043536298,764.884650231271,458.4738686757899,2464.823923513421,1889.049067760239,0,262.62863001287496,309.4951599828332,3368.5084879118754,59.94881026179004,272.9652138667682,0.9868972639190657,113.79198600174973,0.11548556430446191,0.05333333333333333,0.013628375712799914
1185.8043072189878,0.0,36.39749478079335,1185.8043072189878,410.09930776837734,100.31466871772342,2282.000175804859,1862.9432589825308,0,263.9934952203055,328.2051422920559,3461.0111636083993,77.34415998241957,256.0318426546534,0.9895264010348682,111.39705462138704,0.4997692054071879,0.319309814265304,0.07782297965915343
1155.8380433349462,0.0,-63.802509559179065,1155.8380433349462,499.53188590515566,201.39120116028673,2270.4077704039046,1840.6818661275456,0,262.43508548323325,322.80068562387413,3424.3569199666013,71.82852810618388,262.0758361534744,0.983468473443694,113.78462620622962,0.14336271514298918,0.11195128920932904,0.041395246478873285
1126.2869790636894,0.0,-116.4693205035261,1126.2869790636894,586.2023770293729,300.3161756629103,2369.8095520551888,1844.796107120106,0,259.34559195061433,315.9517783782599,3380.718337397573,63.87163602012355,268.78338715701176,0.9880886909358582,114.08598081492575,0.0050382821438000585,0.0050382821438000585,0.0828630632219382
1100.0198599870919,0.0,-137.56362643364292,1100.0198599870919,709.0976118365528,436.1255895933671,2357.2020505436676,1866.5824437714136,0,256.642147857604,307.73673104612516,3341.5858447942046,54.421155851248734,275.1485278784571,0.9852094801516681,113.7103132590147,0.10269664320856944,0.04175748894563118,0.005433919094982363
1176.5179650587836,0.0,53.3916053180969,1176.5179650587836,419.7568838589164,129.21147126689368,2072.290869135259,1837.3913416108112,0,264.13512800791113,330.49049554993945,3390.0342160202163,87.79789034172067,201.6502362377759,0.9796721665784032,111.25467531040542,0.002900780134051202,0.002900780134051202,0.0
1136.175401586569,0.0,38.25607049464919,1136.175401586569,499.96141252994033,249.6132902630365,1982.544136066979,1812.043927307886,0,261.23774364383513,323.5410815918432,3356.7757927351845,78.3808864570286,200.98991363965976,0.9820903569324352,114.33208077878129,0.027995692970312264,0.01960138000747138,0.0
1114.3048684037094,0.0,7.53207522298871,1114.3048684037094,560.1574761632766,339.0009446812251,2170.4592029526793,1821.552418823323,0,258.7109275451471,315.8575947976627,3329.0228700733796,68.29076409332576,219.17050397644888,0.9858650066971062,113.84366624192634,0.5135770464431657,0.2918625598664266,0.061887604903554674
1093.216104734576,0.0,3.0531294835007206,1093.216104734576,673.7053667503583,453.27416606886646,2273.4604106886645,1843.1458931133418,0,254.66346843615486,308.5370785509325,3294.8255469870874,58.13558106169294,237.49630111190808,0.9875024007404507,114.17592592592588,0.30291987532086534,0.15259442610927754,0.08219052213263499
1151.0328189571799,0.0,65.86496526861866,1151.0328189571799,421.62942935021545,130.61369031917707,2104.9287347225895,1816.9494196781857,0,261.4845467334916,329.63635364459697,3372.7924030598806,85.66121515870924,183.06491251209013,0.9842201087538349,112.83731205486686,0.13716697441308368,0.08645476127670802,0.012331838565022428
1102.9065110349084,0.0,53.74885694187992,1102.9065110349084,486.05820803657826,236.86404202936814,1987.3350918842887,1789.2108942231614,0,258.63149564758675,321.30605381165947,3357.4444297898563,72.63868372461098,183.7808625692431,0.9844314859592455,115.36153372614555,0.9790695629232268,0.4526207017852437,0.05884551129868994
1091.590418635316,0.0,106.5109548401276,1091.590418635316,593.5202285463142,404.25867487089386,2068.1373475442283,1792.7075046698183,0,258.5058564992861,315.4426546533353,3304.6472695308244,69.85557631029569,181.4225249972533,0.9843660764138327,113.6737281617406,0.40826282826063137,0.1936490495549942,0.03267772772222837
1087.7687945133216,0.0,128.68181218675818,1087.7687945133216,759.856788006683,588.3275960608463,2059.149718631848,1811.8911896597217,0,255.58100325331944,310.572320407984,3260.286050294559,65.0449969225359,193.70772883144306,0.9876452880302271,114.41009519203288,0.5344823795809794,0.29118209598346806,0.10544711158005808
1120.6035434022806,0.0,103.97896379662797,1120.6035434022806,418.3131470775718,129.41586617721396,2107.0822324313617,1782.5981139955584,0,259.7775921570349,326.79067109225565,3360.5212450267045,81.11669927241547,178.80682742399918,0.9754018326111208,112.7343372169707,0.5674433941525605,0.21189272367553286,0.015694722264963826
1073.2142653038795,0.0,94.18050335201667,1073.2142653038795,467.2295636883174,194.83541048466853,2032.5168040444,1762.7454445543453,0,256.7554676338059,318.0580503352014,3350.858621826575,67.00661611166059,178.49157050225293,0.9830367059835506,115.05459940652815,0.5976041323222332,0.31335311572700286,0.01993625673150895
1054.4334373489205,0.0,119.17204324704434,1054.4334373489205,630.7547356392565,393.4970553333627,2023.662396167538,1752.4809915176022,0,255.63888278468775,312.7740517733927,3300.917263657539,63.93565683646114,172.166066013273,0.9862690998481741,114.70008350547182,0.08816419812771943,0.03498439766184679,0.0
1051.5318840261132,0.0,182.57353878618676,1051.5318840261132,826.4329896907211,664.2890994218885,1908.8452069549146,1753.0652408062765,0,253.92625239047737,310.9039632470928,3274.8042336183544,62.45730112324968,180.7116479458377,0.9861205249334968,114.39155474468595,0.9810300485789015,0.2436198975666584,0.020530631086101144
1082.642860282161,0.0,98.77537028084211,1082.642860282161,433.44356788115863,154.2141036346856,2068.4053311651214,1740.142684481168,0,257.4735419505121,321.98694677624945,3339.106227750189,74.26060299740695,180.1246648793567,0.9769280076587525,112.78290774842881,0.3468114094844637,0.10985364567309806,0.0
1033.2231085327542,0.0,102.97356450655954,1033.2231085327542,526.6160590678362,259.5097897026834,2159.976157514231,1718.7750675720238,0,253.8069088272136,314.31362208011967,3337.6386929483415,60.47067484123324,171.80943591095894,0.9814607371792926,114.103720306766,0.6446261014788938,0.3242138572087812,0.019293735029775654
1013.447405422032,0.0,149.34575332835374,1013.447405422032,698.0552308976677,442.8777187046886,2285.2244386835996,1697.1595852190355,0,253.38323300672303,310.9856540269787,3313.4086295531492,58.1382529988137,165.39720550112062,0.9856914940615362,116.42730348433595,0.029394964629377417,0.013686893097236273,0.0
1000.0432030940977,0.0,247.11708346152164,1000.0432030940977,884.945281940843,734.096712521426,2024.2123675998776,1681.0585856810092,0,251.8456467279042,309.65310069001924,3293.1470795060004,57.13683909814095,159.93899705533343,0.9858351152964763,113.92521865248544,1.2189381620006154,0.33156067331780426,0.0
1140.1207465048806,0.0,193.52598259034568,1140.1207465048806,385.0212345027701,271.0507122131365,2104.9287347225895,1864.9589158533374,0,264.7501318913218,310.1696562032886,3402.177679592017,59.63890354348022,187.52683988393582,0.990687036670409,30.02472224266056,0.3613420646015743,0.2354867191523801,0.03811089523240172
1112.6828453354447,0.0,162.80530642750384,1112.6828453354447,417.5847841378707,306.27239954277695,1987.3350918842887,1849.8551393651646,0,263.44337465928095,305.8703068671419,3398.3228040095014,53.11201969577074,183.4803262112021,0.9895377879362142,30.032255375895986,0.5048341390231705,0.40223370561760297,0.0438219625365183
1099.5145626799717,0.0,221.5361923812453,1099.5145626799717,404.2482799551577,294.3036071483522,2107.0822324313617,1817.7661398456887,0,264.6083573296988,306.91282175279684,3419.5662409601464,53.48378871474727,177.1126546941286,0.9930541706956654,29.94154170571698,0.02331302717900657,0.02331302717900657,0.12306949806949807
1148.813826161524,0.0,183.8849139163129,1148.813826161524,391.39083972822584,70.01904175553544,2754.3056795444027,1713.2179247564807,0,271.4129158512716,318.9648189274169,3488.1474966468018,69.66573583412118,426.26073572418017,0.9909949446266771,234.26766498266903,2.535783058834189,0.4108198726807276,0.12378802883397426
1095.384080914688,0.0,142.7082233948988,1095.384080914688,473.54344766930507,196.35459542656113,2623.587686895338,1645.202682497801,0,267.85127528583996,314.14837291116953,3437.931068601582,64.37521987686894,438.5164248021107,0.9876484374457999,232.48750145874664,0.622102929163263,0.1165830318590267,0.101108689472188
1065.8065856285589,0.0,130.5417316949861,1065.8065856285589,581.8145868595168,338.7497856813136,2434.3564944057334,1587.6520123975117,0,266.30382696239,310.51737629965066,3384.004923834438,63.3291935022971,443.00303343371525,0.9825931358305445,231.30862037626116,0.2699036626374626,0.04732800145414888,0.01727119699310536
1019.5430356206182,0.0,109.87167993896323,1019.5430356206182,637.11740021935,396.7208526059795,2464.823923513421,1543.9170759620422,0,263.6616994897713,304.0293738972866,3326.125578179388,58.346335415573854,447.9056792713745,0.9825388194957437,231.2450676437428,0.9732243517474626,0.11640360766629076,0.007625036137612026
1152.6920338424359,0.0,186.57136578397984,1152.6920338424359,362.9791231732779,74.98121085594995,2282.000175804859,1724.167739808813,0,269.62393143610626,323.0795077464017,3470.4836611361384,75.01639380287887,349.81177892539296,0.9819504046888197,233.1387185404991,3.727750302231016,0.507572260687988,0.07861980999296274
1094.4296356524424,0.0,143.1646815804511,1094.4296356524424,420.60796378499595,180.57440777040406,2270.4077704039046,1638.6325759240553,0,267.3151452555708,317.19179888366386,3421.656111282033,69.48290335340403,365.1442886652313,0.9787044812353595,231.91437866830836,1.3958805038359248,0.3515420632652616,0.03499427766528747
1034.9183637601895,0.0,114.9158593114964,1034.9183637601895,465.1565280432351,243.3225026911842,2369.8095520551888,1575.415452887806,0,263.02128781388024,310.06318240734686,3362.2582877479754,61.76875590412801,389.89121026384623,0.982808094375299,231.41601390600275,0.22819486005984885,0.06629554655870454,0.08287402442788493
966.6428926071205,0.0,110.5807556725089,966.6428926071205,525.4204111017333,312.05252966585584,2357.2020505436676,1522.700014894992,0,258.54721711930904,301.6676182910483,3316.8786803038593,51.17342733727228,424.0093838439004,0.9814517422751984,179.99263154676373,1.589170513957257,0.2004769621182009,0.01434944005989331
1160.9200966926705,0.0,177.91469069333024,1160.9200966926705,356.5366223491922,92.10409845071966,2072.290869135259,1737.7700032963394,0,269.6703219426436,325.02957916712444,3404.469794528073,84.30790023074384,276.537721129546,0.9732812808812434,232.38622129436305,0.048522140424129195,0.002900780134051202,0.0
1092.8732063199066,0.0,141.71246181906085,1092.8732063199066,393.64420858329504,194.71977937460164,1982.544136066979,1645.0560792845056,0,266.75326872788816,318.22877799019943,3362.4582591689204,76.1544597534445,284.92286900916355,0.9749218389124376,232.4169688179839,0.14235172610807129,0.05320060650009889,0.0
1033.0954787117191,0.0,102.7475943582759,1033.0954787117191,404.97901928907277,222.94059492947844,2170.4592029526793,1582.8056153609566,0,262.79906850037366,309.8607144426383,3320.812337976187,65.35504635528804,319.3706665494971,0.9758571271758293,229.82345445757733,3.147238455116658,0.5305813084933436,0.06590799244255023
