aet,def,pdsi,pet,pr,ro,soil,srad,swe,tmmn,tmmx,vap,vpd,vs,clear_perc,clear_views,duration,flooded,jrc_perm_water
1308.7781954060883,211.0220243982855,417.32429937355727,1519.8349488954827,130.7565226948016,6.5313331135289525,506.31337509616435,2541.164303769643,0,214.37514012528854,333.62143092647545,2464.7539070227504,140.05633586108357,196.49647213979551,,,,,
1451.9391289060786,18.26833824111106,423.01265767151574,1470.2096646596056,159.70808245066587,7.983628532501212,736.2856985891971,2533.1196325759242,0,215.92917417483395,323.54847712389574,2475.6927218388787,125.81679338988262,188.4230870654419,,,,,
1440.951882707228,0.0,412.1953707163736,1440.951882707228,194.02941111819376,9.674147671070264,1103.83575495131,2531.9407381355354,0,214.52702613588892,319.21726419449124,2481.0277625129124,118.3637482689643,179.27377838348744,,,,,
1214.9803981892494,328.06421131279404,444.177756779326,1543.0445655517967,117.6939084955831,5.897705797037759,445.818771151057,2546.859535006374,0,214.19318331648594,330.9929679602691,2339.4441831846375,148.6137432426494,205.24392387817002,,,,,
1344.708000966886,140.76456369349785,482.7739029160354,1485.4695980838121,137.06150702089795,6.860680774386359,627.7202628167098,2529.711934427671,0,213.84604566330466,326.4480189860903,2425.880304129036,133.3144790911289,190.56488012833202,,,,,
1417.129684959797,15.042752317764414,462.4491849378272,1432.2011072542741,154.20954347730583,7.7279977151895975,896.9868403708431,2530.4601476339053,0,213.4759655520895,317.22687727931844,2452.5243859572056,117.62801529065442,176.38189287754312,,,,,
1417.8853118270129,0.0,410.5619039247572,1417.8853118270129,196.8976618467895,9.850019777611745,1254.5396650991079,2510.8946292796563,0,213.33868061354553,313.72284973410115,2397.1195666505528,118.4121874038589,174.37056651870088,,,,,
1524.2956969150584,0.0,226.24272741265185,1524.2956969150584,202.31493656412837,10.112161657028512,1020.4446887574474,2445.2669803645617,0,248.67343169374865,333.33954132676575,3221.9709316387753,93.46843598144187,251.79100244068664,,,,,
1523.5767590149505,0.0,193.98676341248895,1523.5767590149505,247.03555408970985,12.356970096745824,1413.7862357080035,2460.7887862796842,0,244.8967018469656,331.8704045734387,3188.862862796834,91.19558047493403,260.1643139841688,,,,,
1511.2686786978225,0.0,174.7113402061856,1511.2686786978225,294.7298485481285,14.748664629723258,1825.281735651639,2456.2559954278686,0,241.2922647440266,330.22240784296497,3170.4263732882,87.35726375486338,274.8658914558286,,,,,
1479.7148204663567,0.0,159.88569929903198,1479.7148204663567,333.46259119736743,18.885985408421153,2254.150588908492,2444.692122454817,0,244.88217061656565,321.4378427352056,3131.5399361022337,82.54017452672736,267.29991416718303,,,,,
1539.8434018239755,0.0,224.3559389078125,1539.8434018239755,210.48216679485773,10.511482254697292,918.6868915503795,2446.9163828150768,0,244.78639709921995,337.6936380617514,3150.824590704319,103.31781122953524,232.379474782991,,,,,
1527.171405968444,0.0,186.36019426009773,1527.171405968444,259.25436206214596,12.939172856326655,1419.2244319430413,2447.7121038983882,0,241.358853777524,335.37562079725785,3133.246033490091,98.57856106887009,239.4519843537118,,,,,
1502.3054988027004,0.0,187.0610074913774,1502.3054988027004,308.1434126408755,16.90498473165053,2007.9597311013006,2445.702585733432,0,236.39893231397903,332.2332652299044,3115.5565807684748,91.32768733935289,247.95652364946534,,,,,
1464.8195223673113,0.0,260.44680005958014,1464.8195223673113,382.52959138076596,69.73149297452963,2348.3429323270943,2434.5077205699827,0,240.65535474901958,321.36179931483065,3108.2675885010685,80.77826324412895,264.34382602651334,,,,,
1533.3404900560367,0.0,246.3534776398198,1533.3404900560367,227.24195143390824,11.362158004614873,1037.2135589495647,2421.308207889242,0,242.7562465663111,342.3224261070209,3005.2183056806925,122.96866278430939,180.93383144709358,,,,,
1486.2391280462346,0.0,227.4226822247128,1486.2391280462346,298.34309007405466,21.99681367701673,1755.1646120377088,2401.3555057463686,0,239.48421122025172,334.2601138286416,3006.276638758873,108.01366822686624,182.4977256246292,,,,,
1460.8648227075012,0.0,284.8269475811768,1460.8648227075012,377.1001801485129,89.86152730787823,2168.0591414385526,2399.144799859398,0,238.35812206160202,327.1636495452353,3030.619513159629,94.37321499187136,205.56019596643094,,,,,
1436.9389795552363,0.0,424.2964042324248,1436.9389795552363,452.1763360832139,186.87491032998562,2273.4604106886645,2403.315414275467,0,239.03958931133405,319.3435706599713,3041.027349354374,83.12125627690092,225.84688845050204,,,,,
1508.6708871889568,0.0,343.3278158797152,1508.6708871889568,231.03299481227478,11.53871010287524,1136.9171722500664,2380.311966939243,0,241.28037896773068,342.0018904422757,2942.136067880068,127.4464301415634,168.41908467422843,,,,,
1446.2492965796205,0.0,349.00883671854416,1446.2492965796205,312.9382528796273,36.38272663325423,1873.3172865558797,2363.8501714587205,0,238.29341422667756,330.2642662446147,2960.0011210762354,105.77574078958949,165.8532709047746,,,,,
1420.0482584331405,0.0,388.22584331392204,1420.0482584331405,427.5013954510499,165.7026260850459,2068.1373475442283,2369.649269311067,0,239.30625206021344,322.37281617404716,2959.818459509946,95.62793099659392,164.33435886166376,,,,,
1406.5475688033073,0.0,508.11692165655523,1406.5475688033073,503.1647322606176,271.9300096720304,2059.149718631848,2379.0233447639157,0,238.02457574958243,316.84559922623777,2945.431042820718,88.41609513760669,170.57007825551753,,,,,
1463.7420482271987,0.0,465.95559756446,1463.7420482271987,244.86323170597666,12.221638493834197,1318.5964653902788,2331.5953223572833,0,237.3817950014284,335.1753456575733,2907.3963027278905,117.22838678478001,174.46462093069243,,,,,
1419.0804044400475,0.0,500.17162325530273,1419.0804044400475,321.8700516540278,35.393779536212755,1952.1822617870089,2340.3248708649307,0,236.1122540938565,325.57826134740077,2943.1617979997804,98.99094405978673,170.33135509396638,,,,,
1395.9489737617023,0.0,552.1269722673934,1395.9489737617023,419.5682547356393,151.2471542214213,2023.662396167538,2350.2565375994373,0,235.96178525908655,318.5404122533292,2928.8846965235357,90.52401881070632,165.4804201643739,,,,,
1381.9364957246157,0.0,594.5953443386891,1381.9364957246157,537.6329765018789,318.9082935836278,1908.8452069549146,2356.628734090958,0,234.56169080957497,314.07902314641797,2897.329830963003,86.54623788275113,161.96030158485905,,,,,
1414.9689271744394,0.0,522.9771238957503,1414.9689271744394,265.57056212367604,14.428668746978433,1541.9758932887978,2265.9006284885522,0,237.27776556937548,328.16501120731357,2881.0224146266432,109.71707027644709,177.93851360260192,,,,,
1381.8412991407924,0.0,597.7783857428531,1381.8412991407924,360.5255015711871,69.3985980178874,2157.1005120091436,2281.5223591974873,0,236.69319005867237,320.7547410288529,2929.8404641044253,94.05436526248715,176.27266134880358,,,,,
1363.0036469089155,0.0,628.0057779340045,1363.0036469089155,436.6509512720247,161.48859791730754,2285.2244386835996,2308.2026670767636,0,235.18871655169414,314.14528318467455,2931.5589656839084,83.79206028384381,173.41146359681903,,,,,
1356.6557377049191,0.0,600.9112864237691,1356.6557377049191,552.6638904759814,340.01834922867334,2024.2123675998776,2322.333824111107,0,234.10209642684507,310.56087109392195,2897.9412385179994,81.42941590119992,169.88012569771035,,,,,
1275.4045163701912,0.0,154.22748961058937,1275.4045163701912,247.00156116009575,12.36269487015985,2091.397480155674,2004.8350227577544,0,256.81479364102086,327.1086875261108,3368.2709382352273,77.87759185558163,339.06196266408637,,,,,
1261.6870272647316,0.0,147.0439753737907,1261.6870272647316,302.16613896218115,57.34527264731749,2600.4895778364116,1993.4739885664023,0,255.1998021108179,324.0237467018469,3323.0016710642035,76.53058487247141,339.0629507475812,,,,,
1249.24434528389,0.0,154.956213043765,1249.24434528389,391.26043567142204,205.43011012683274,2434.3564944057334,1974.9990987624465,0,254.15545248719593,321.5389840195196,3268.443672652937,77.47862308487022,324.43068164332993,,,,,
1205.7744742739965,0.0,143.45229125935808,1205.7744742739965,561.055004530065,419.3851747651516,2464.823923513421,1955.433288827427,0,252.0954651661818,315.95965857612873,3234.008082590243,71.47427399742499,303.3804301177816,,,,,
1293.6424129216578,0.0,147.892033842435,1293.6424129216578,219.68882540380181,11.068893528183718,1712.0599934073184,2044.9148225469733,0,254.12055818041992,330.5930337325571,3336.8041753653456,83.33660037358534,289.0463245797165,,,,,
1278.7163231222264,0.0,123.4722673933109,1278.7163231222264,244.21364215707848,33.715597943128394,2245.0177119500745,2027.7220366545093,0,253.3855315782535,326.99125390058487,3289.040060651346,82.25209862435727,291.39933195622575,,,,,
1245.190447944816,0.0,145.6188185153454,1245.190447944816,275.8582350227382,115.17137898459998,2369.8095520551888,2013.249280520224,0,250.23232056943291,320.96933148795046,3235.4330059974986,76.30306026055064,293.71644807662767,,,,,
1186.7887642123042,0.0,230.44990318256316,1186.7887642123042,348.78615758899787,229.22230773050015,2357.2020505436676,1992.330470185196,0,247.19996524502287,313.1117620773548,3227.6789384836925,63.66955463978954,294.900178739884,,,,,
1317.3602900780133,0.0,163.4296890451598,1317.3602900780133,207.0008570486758,11.474936820129654,1673.5747280518615,2083.5089550598823,0,254.55947698055147,333.43964399516517,3261.3707724425876,95.38143061202055,229.68581474563226,,,,,
1285.382073087657,0.0,159.3521875755378,1285.382073087657,212.88076559650176,61.55099215505308,1982.544136066979,2069.254905838663,0,252.6902674313841,327.9837167908236,3229.4414265937116,89.08807436218603,222.88575384006865,,,,,
1253.5461136253796,0.0,219.2545366668133,1253.5461136253796,223.05101278615075,97.41625291093644,2170.4592029526793,2065.8494222066006,0,249.67612812513735,320.71481611670134,3201.290851970651,78.89116393514658,234.65686102201335,,,,,
1204.232962697274,0.0,359.2216418579626,1204.232962697274,267.0623879124819,146.6509370516499,2273.4604106886645,2050.5977178981348,0,245.27217091104723,313.61477761836437,3196.920798959827,65.64537751076038,245.71691176470583,,,,,
1320.292622878749,0.0,248.42484392860302,1320.292622878749,200.86111843840683,10.963663940912696,1714.895300272577,2124.385122658929,0,252.53642398663501,332.6187681350569,3231.573925085731,95.20566253407195,205.98245845423378,,,,,
1277.2611667985595,0.0,269.11786687769296,1277.2611667985595,198.33856502242165,59.21555438318834,1987.3350918842887,2114.099248219469,0,250.4499692253585,325.426052932384,3225.0694847445757,83.61694363844202,198.585267739383,,,,,
1253.9854521481172,0.0,300.5554993956713,1253.9854521481172,212.5445994945614,87.10548291396562,2068.1373475442283,2111.1295462037174,0,250.01656960773582,319.83239204483067,3190.365520272501,78.96119107790365,188.14767607955193,,,,,
1231.1547305020674,0.0,413.6315396113603,1231.1547305020674,269.9914490459862,146.93932999208656,2059.149718631848,2099.352611448168,0,247.5467115097162,315.6306163721095,3170.501472786426,73.00874879099624,192.12210938186942,,,,,
1304.9124041061255,0.0,366.89365396874217,1304.9124041061255,204.90220473479422,14.038489437935493,1922.6180071659362,2124.1826654650145,0,251.4639614885805,330.2105818477565,3216.7793286879255,92.18802892752727,196.26186446266442,,,,,
1271.1355313770734,0.0,414.5902846466642,1271.1355313770734,202.66383119024056,67.46838114078467,2032.5168040444,2130.722606879877,0,249.77582151884818,322.84132322233205,3210.9449170238486,80.74540059347179,189.0347510715463,,,,,
1248.9901331692529,0.0,461.66334109787715,1248.9901331692529,243.16167098844113,118.22443194304047,2023.662396167538,2122.309124071551,0,249.2051377840284,318.3577550213159,3181.9302289807924,77.04188458664791,177.12899397881597,,,,,
1229.8799595542164,0.0,478.177192095487,1229.8799595542164,287.62185391159056,164.61633657925384,1908.8452069549146,2100.143692436197,0,247.79985931901587,316.23370628448316,3176.366144241967,73.46022464994611,180.79952959795997,,,,,
1289.3995736825914,0.0,437.96075242825134,1289.3995736825914,235.2843361314991,56.95200632883579,2036.5244143629413,2111.1486617149403,0,252.04287346723527,327.00364787061073,3197.818815101306,89.98589197028966,192.2023469432603,,,,,
1252.7730239303855,0.0,526.258773375525,1252.7730239303855,257.2319862878241,131.66185422022997,2159.976157514231,2125.309337025075,0,248.6264091238711,319.5092842859342,3192.6567121541775,76.99791240907996,178.77218889401638,,,,,
1235.2354013796753,0.0,541.0481567731453,1235.2354013796753,298.1619798760932,174.62997056109688,2285.2244386835996,2114.129025879874,0,247.93705786721753,316.7447603146011,3175.1404719012307,74.36677797794286,169.57179577310092,,,,,
1210.6661099635216,0.0,493.71353228145756,1210.6661099635216,369.1956445303918,248.1582208939481,2024.2123675998776,2083.6446842174664,0,247.5899441831847,315.5731991385753,3193.9926383334064,70.61460027249157,163.59519623785883,,,,,
1165.4942940697897,0.0,133.3778447195408,1165.4942940697897,420.5834561006175,237.7038853097032,2754.3056795444027,1789.2402207612295,0,260.83913454561434,319.41177246641297,3403.433057015324,67.6888673893445,300.90819938872863,,,,,
1146.838324538259,0.0,143.10021987686886,1146.838324538259,481.65112137203164,364.64278803869826,2623.587686895338,1792.0552330694818,0,258.20180299032546,316.7486147757256,3392.559234828497,62.547559366754605,309.34909850483734,,,,,
1152.704086342954,0.0,142.85065834304186,1152.704086342954,566.1615413360299,450.8433824984064,2434.3564944057334,1808.2276613984573,0,258.02508078165886,315.1114676983274,3369.5889477502037,62.49592244960769,310.80282680852014,,,,,
1151.0963711792465,0.0,125.94056077440264,1151.0963711792465,568.7218539888413,453.5612512517284,2464.823923513421,1834.0806828477414,0,252.046063611654,315.27588097849394,3337.437723522956,60.34893424252536,306.078942348958,,,,,
1183.967454125921,0.0,131.24680804307224,1183.967454125921,367.7348643006265,192.37822217338774,2282.000175804859,1845.578991319637,0,258.52539281397657,322.1472805186245,3393.130447203606,70.1886166355346,253.21720690034073,,,,,
1183.4822660748043,0.0,116.88179580714645,1183.4822660748043,386.2370676394326,265.35030545422603,2270.4077704039046,1842.5109875620806,0,258.68764558519786,320.5508284621812,3379.6877554608213,69.51347075110984,267.0663648749618,,,,,
1169.7880884905217,0.0,118.41819899382689,1169.7880884905217,408.45875348755504,291.4964080933241,2369.8095520551888,1857.3012588150016,0,256.07774775368557,315.24857751708106,3337.6234978800103,64.01357674817119,284.63485577451206,,,,,
1148.2024973933778,0.0,183.43947668934032,1148.2024973933778,462.49409165384077,347.70954768879415,2357.2020505436676,1884.8204657166993,0,249.96698277146132,310.58492626979825,3303.016657564176,55.53567350181225,296.0388759247309,,,,,
1203.1531260301065,0.0,135.8134490715305,1203.1531260301065,310.41125151082286,150.21610811998673,2072.290869135259,1902.8722338204589,0,258.3575431271288,324.7098780353807,3374.493594110536,75.32939237446429,192.3014174266563,,,,,
1199.1950249412178,0.0,128.59975388401787,1199.1950249412178,317.8725690553101,197.98729865734958,1982.544136066979,1909.3389808161382,0,258.4659283187202,321.8548135451691,3352.9240556397926,73.83369591491414,190.3787109675434,,,,,
1210.9195483105593,0.0,149.80735093809045,1210.9195483105593,325.2578100971045,204.12030405553853,2170.4592029526793,1939.5542422777812,0,257.68296058702066,316.0118194999783,3283.4592029526784,72.03501911331784,213.41741728546955,,,,,
1198.9960545193674,0.0,255.07151183644183,1198.9960545193674,350.65477044476324,230.7298242467716,2273.4604106886645,1970.0844691535137,0,252.1302456958392,309.4316490315637,3236.0706823888086,62.74979824246776,248.85381545911042,,,,,
1225.7003209355498,0.0,178.16838125384692,1225.7003209355498,251.72010463378192,90.12912160379852,2104.9287347225895,1969.613074826344,0,259.65330167941636,325.02756528620444,3398.90464257452,74.68387848412912,169.07557372724875,,,,,
1207.2163457311187,0.0,196.0942363492484,1207.2163457311187,249.6475204431551,128.92917436032724,1987.3350918842887,1975.0322694100082,0,258.45025498988866,320.54194144025354,3400.8896069638668,67.10687593423025,164.935131451684,,,,,
1230.119393473246,0.0,187.79200087902456,1230.119393473246,275.44245687287145,152.4010768047469,2068.1373475442283,2007.5040984507223,0,259.37771673442523,316.7703549060547,3303.937413471051,72.63549060542809,171.45243379848387,,,,,
1248.1137123010644,0.0,257.23793194407824,1248.1137123010644,275.9605425129695,151.13195726721196,2059.149718631848,2052.2858524575763,0,256.85575485799706,313.0927855447113,3240.5440297195137,71.62529675547354,186.6032049591137,,,,,
1238.2821972611162,0.0,255.8097729320992,1238.2821972611162,232.59763040467743,90.33950278064748,2107.0822324313617,2026.771371419778,0,260.01877211878735,321.5199261424831,3418.3753104873244,68.18743542962648,170.15323236541875,,,,,
1222.8805802835477,0.0,286.03057478843823,1222.8805802835477,219.65778656995255,97.43352016705128,2032.5168040444,2037.1445433564124,0,260.06332564018015,317.7980657215077,3453.5822617870076,59.70172546433675,169.7969227387625,,,,,
1243.9148903441305,0.0,282.1566167098845,1243.9148903441305,239.13543269019462,114.7553948929811,2023.662396167538,2059.7554608183536,0,259.291763723465,316.1542873467236,3354.1711642420787,66.81723289236584,171.22353096294995,,,,,
1269.35436220957,0.0,263.89486294594747,1269.35436220957,232.9354845800452,106.02721297782074,1908.8452069549146,2102.71973710241,0,256.7212758006724,315.73565163871353,3286.197480931131,70.32532477524009,176.49051502428932,,,,,
1255.836571001627,0.0,290.2912802707337,1255.836571001627,224.50876807453972,95.7637454401618,2068.4053311651214,2078.134751461347,0,260.071221377401,319.10715070540164,3397.892387816993,67.04124730804732,162.6381136553422,,,,,
1246.706836310898,0.0,329.64671369239915,1246.706836310898,206.9505790317974,82.32115938207312,2159.976157514231,2095.4978574724787,0,259.42958226206974,316.39301645900656,3433.0039334607873,59.27936361438901,162.90096029182334,,,,,
1264.7759787336888,0.0,299.05408849246487,1264.7759787336888,208.7325233973374,82.29994727360615,2285.2244386835996,2113.3548486313125,0,258.60780350630534,316.48719188013564,3367.7512632365256,64.99672656970873,164.92671031240403,,,,,
1290.6187096207104,0.0,256.5172065222169,1290.6187096207104,235.39069573243103,106.31404649936269,2024.2123675998776,2148.1868984309763,0,257.0896585065707,317.5317101041623,3319.4108029710387,69.84784424032,170.05027908407686,,,,,
1179.009630818619,0.0,-83.5634248774159,1179.009630818619,292.9023725235821,174.96319180280997,2754.3056795444027,1824.5185030453597,0,258.0298599353548,318.1940236152949,3335.540777061939,70.02768310648865,301.70027924976347,,,,,
1137.4128188214597,0.0,-3.3151275285839876,1137.4128188214597,331.97200967458224,218.23854441512748,2623.587686895338,1771.1422383465265,0,256.2545954265613,314.8963500439752,3312.7,66.12124010554086,300.28696130167106,,,,,
